Parent,Child,Block,Trial,S1_D1 hbo,S2_D1 hbo,S2_D2 hbo,S3_D2 hbo,S4_D2 hbo,S5_D3 hbo,S6_D3 hbo,S7_D3 hbo,S7_D4 hbo,S8_D4 hbo
1255p,1255c,Block 1,Trial 4,0.3736866154308739,0.28513223511053915,0.3323716979642779,,0.44418650656205827,,,0.3052011823415863,0.32274095556320403,0.34899838011193896
1255p,1255c,Block 2,Trial 1,0.318555808562753,0.3189932090844693,0.25834827012294703,0.33202325737601746,0.31009389313793906,0.30474185595362474,0.34667222973646206,0.4174904960164831,0.39183034905975583,0.42784793817288735
1255p,1255c,Block 2,Trial 2,0.4643609388346803,0.4190033891043935,0.26565031540856987,0.4794103756544999,0.33014704195639094,0.22128022987893553,0.3989513572057006,0.3339156994448444,0.2590702795043651,0.3371905375355981
1255p,1255c,Block 2,Trial 3,0.5016604827602603,0.4515293339221619,0.39936034478203475,0.1556890857423714,0.3753451983253406,0.5057667304861005,0.49041700803255595,0.4215730152695805,0.41291227863129726,0.46965250192265534
1255p,1255c,Block 2,Trial 4,0.5235465302574435,0.29736367829463195,0.25336310040952775,0.39519275773795154,0.36187246673105744,0.3703829222448682,0.530985797203823,0.3927493352614349,0.257690144049495,0.2520508965219556
1255p,1255c,Block 3,Trial 1,0.30576413097596544,0.5312872930782156,0.38486080600518024,0.3655038842164013,0.2344404543397403,0.3805505838711197,0.43538154608578167,0.4761738108280297,0.33849611227421134,0.35678267924237556
1255p,1255c,Block 3,Trial 2,0.4466902809792121,0.38683112609771636,0.20252715884410893,0.38204348554814244,0.3531311466458039,0.427175794438175,0.37745964621019945,0.3151494257633304,0.23123036385092466,0.3088260868802557
1255p,1255c,Block 3,Trial 3,0.32188828070642544,0.3642258731252164,0.36322913889916203,0.5713285289934824,0.48532124612417443,0.3141255013074247,0.3076042903772039,0.41296915982193394,0.3443874683112394,0.2754604895773006
1255p,1255c,Block 3,Trial 4,0.2674791926248165,0.28481612593008854,0.46374789376330644,0.5659709427163313,0.4148550494922779,0.3735166558990955,0.4824123409444382,0.2185004178092126,0.3617737723122008,0.34840979135134753
1256p,1256c,Block 1,Trial 1,0.4046653009586985,0.36028629766773906,0.34839991652761765,0.22863458912325013,0.18637268136615182,0.3587553924915991,0.40882915583176227,0.33648860657510427,0.32873263957267845,0.25375260876558364
1256p,1256c,Block 1,Trial 2,,0.341508638081762,0.32269690723570194,,,,,0.32117636783807063,0.3024018864068081,
1256p,1256c,Block 1,Trial 3,,0.3492487514735032,0.35303544544855214,0.4323080866582909,0.3805348759366818,0.2481045367291031,,0.302249374026726,0.3973531493971671,0.40567703183785175
1256p,1256c,Block 1,Trial 4,,0.2619257107486253,0.43119304514499124,0.28100904718524866,0.26580057784618855,,,0.3342154997034927,0.3821376128452302,0.19936510899560708
1256p,1256c,Block 2,Trial 1,0.4341492827186802,0.5309253094973502,0.32043110169059397,,,,0.489472647812007,0.37750182688079786,0.5196502564809238,0.5575990129770536
1256p,1256c,Block 2,Trial 2,,0.48517465165822504,0.4536455989022487,,,,,0.3672704164381495,0.5094977839480983,0.41818881960450305
1256p,1256c,Block 2,Trial 3,0.3319436834916182,0.4395960253881525,0.3055081858294722,,,,,,0.32505257843704805,0.30819485084988174
1256p,1256c,Block 2,Trial 4,0.323452409058211,0.42490017782087164,0.30581193664043826,,,,,0.33352609951476303,0.39321127641132086,0.3529978964208815
1256p,1256c,Block 3,Trial 1,,,0.35286443840828985,0.27455310728882976,0.3791929844115883,0.328957548353748,0.4828885101150113,0.4582558146120617,0.29102172454493735,0.35533488053331336
1256p,1256c,Block 3,Trial 2,,0.24139108439965704,0.3738789485847106,,0.35407859833724636,0.24166903106178955,0.37195382190951476,0.4658556454195232,0.2473459228920889,
1256p,1256c,Block 3,Trial 3,,0.19056918796396005,0.4045155323378777,0.3899380652466334,0.3089673934908568,0.46439469888302976,,0.27644630305525514,0.21178938249499718,
1256p,1256c,Block 3,Trial 4,0.3118215676088377,0.2730096945229733,0.4400128693941364,0.2805291342698,0.4332619072038598,0.4035661301967536,0.35873320881053916,0.327502112368561,0.4605471140870473,0.3175448629810787
1258p,1258c,Block 1,Trial 1,0.3754827914494702,0.3387142035838954,0.3399111499682873,0.28904144318449476,,0.2849708723481154,0.4086495964067847,0.3134587067493877,0.28631636647829684,0.41095295001773513
1258p,1258c,Block 1,Trial 2,0.29869974886345363,0.3218859024784523,0.25450035437606794,0.20573931782316593,0.22127276944262367,,,0.16552559302015143,0.2586037502181325,0.2493625215145484
1258p,1258c,Block 1,Trial 3,0.3521550513302449,0.23949302697049255,0.2316589904527733,,0.2922649962285508,,,0.266548080316293,0.38699713846127853,0.27920612391800115
1258p,1258c,Block 1,Trial 4,0.24660765563906173,0.3926524305338248,0.32441550362311294,,,0.2898606356488126,0.3860532390219557,0.4515535034729585,0.5263050710300634,
1258p,1258c,Block 2,Trial 1,,0.38949226429185685,,,,,,0.4218296363820469,0.45608567159742985,0.3873063320608019
1258p,1258c,Block 2,Trial 2,0.35223006485494834,0.4617818516909073,0.5109191296780787,,,,,0.35862502068557617,0.40665340100518294,0.3517114913973685
1258p,1258c,Block 2,Trial 3,0.43103616261955796,0.5424744550269732,,,0.34232330956107415,,,0.43620955983225146,0.3222356561139416,0.3503650510577119
1258p,1258c,Block 2,Trial 4,0.41243382261460815,0.23095447582063808,,,,,,0.3209581256530262,0.3404961439689172,0.23924726673255012
1258p,1258c,Block 3,Trial 1,0.3560099744968886,0.4432445097263555,0.2571792711203619,,,,0.35124944610450287,0.35711683086372675,0.33322654363401466,0.3556629086786617
1258p,1258c,Block 3,Trial 2,0.32743500352816823,0.35301225452021184,0.17368214934572024,0.25390379142360725,0.3893102233273645,,,0.3904317578667426,0.4204598213162567,0.32957051899939566
1258p,1258c,Block 3,Trial 3,0.3978814344973351,0.391598679654248,0.4054307672853864,,0.4069465755740198,,,0.2784754236376025,0.4815323945450593,0.2493558069861761
1258p,1258c,Block 3,Trial 4,0.3326778244641079,0.3446150308320582,0.3646091385124636,,,0.4301158101637852,0.39187673684324775,0.3879418496228203,0.32075761571944844,0.23898029471274856
1263p,1263c,Block 1,Trial 1,0.356130621781998,0.32152982910545136,0.3759407820586689,0.32495344429174344,0.456860865974668,0.4983030182116537,,0.397216581729108,0.3316098763846311,0.43596472959402455
1263p,1263c,Block 1,Trial 2,0.21884153675551574,0.2958846213886381,0.3179307951726839,0.2187494072557785,0.306426972408808,,,0.3074426229514011,0.3142514090827842,
1263p,1263c,Block 1,Trial 3,,0.37330013407986556,0.31986570399405906,0.295794063002453,,,,0.3681420258833276,0.3290064614326336,
1263p,1263c,Block 1,Trial 4,,,0.3920059044505724,0.30631798136777777,0.3756858988455211,0.35362779431386054,,0.3531098196694629,0.4005791201525172,
1263p,1263c,Block 2,Trial 1,0.21020809116815373,0.28716605199457856,0.28122038225592255,0.304440045706652,0.3059234734458821,0.3458445980522497,0.28038739383386757,0.3363556631753207,0.37011476310607094,0.40876642684723463
1263p,1263c,Block 2,Trial 2,0.479810444713891,0.47518331447304396,0.48268004145299237,0.34401734169089226,,0.43564532515821325,0.5201116127737471,0.5221666967316076,0.3029298825647205,0.27630273286671914
1263p,1263c,Block 2,Trial 3,0.22661785577554425,0.37668997319826675,0.35733049967798514,0.30681607429717894,0.27495602864649593,0.26792068912920564,0.25715078699753247,0.4406447867680081,0.27158322904854193,0.3652234875386105
1263p,1263c,Block 2,Trial 4,0.29362479911859335,0.38283775825250205,0.27818170526404395,0.2898992375500214,0.33619197590564054,0.21980959369904457,0.255225375064074,,0.3785450294055296,0.3408054053347528
1263p,1263c,Block 3,Trial 1,0.2150825027364775,0.3356179993365075,0.4580347919236189,0.3718108582124358,0.4864948058581098,0.21644496658368706,0.32196471734604243,0.25609998273585943,0.20962257862723033,
1263p,1263c,Block 3,Trial 2,0.36729568030934123,0.19387963591145876,0.33119077847476464,0.3998684387760596,0.2910200886927607,0.1977051195800128,0.3085454139162884,0.3960373552179196,0.3399124853202333,
1263p,1263c,Block 3,Trial 3,0.3230797574926765,,0.30648008846597274,0.2938133264068198,0.3382978214349277,0.22429923739125243,0.23714726170174352,0.29266272429090967,0.40058004711713385,0.3751421139965718
1263p,1263c,Block 3,Trial 4,0.3738596687429714,0.27843452658069057,0.520342917651643,0.3495865676064689,0.3234687409708311,0.29826751105732513,0.29426107948554076,0.22344951484013337,0.1739153657205108,0.30782691710562987
1264p,1264c,Block 1,Trial 1,0.2550328835045119,0.3558954879288854,0.35492910800968835,,0.296098652677252,0.31201921401326876,,0.40179398136651195,0.3282422988673029,0.3062193788333069
1264p,1264c,Block 1,Trial 2,0.3680157832663531,0.32796119253505496,0.4327141121135806,,0.20025366104032627,,,0.34775209220050435,0.40878846302364247,
1264p,1264c,Block 1,Trial 3,0.3365774808980065,0.39755537509052236,0.319164890083246,0.3305155785110819,0.4980452683873492,0.3473297427492095,0.46823979716806874,0.39119760479667504,0.2535563585326919,0.29717011123294396
1264p,1264c,Block 1,Trial 4,0.29365723089572965,0.277711523241141,0.46340625223165793,0.4612799722007576,0.3717950194134324,0.4171281687638643,0.3713755789546215,0.2671593976688946,0.3722421162293133,0.31462839271644183
1264p,1264c,Block 2,Trial 1,0.40392120497649736,0.229649733122938,0.4266339086384367,,0.41500741107729666,0.26540528633114036,0.2827684787477105,0.35007267074381243,0.40637462017687265,0.32359140822242505
1264p,1264c,Block 2,Trial 2,0.427108735440302,0.26829425090896103,0.3765220827372259,,,0.3296613723053218,0.41939161288641896,0.3167662122099735,0.2549752580095124,0.2872290099687899
1264p,1264c,Block 2,Trial 3,0.22933020088824024,0.3170674801380131,0.3824177572639689,0.38136475376171514,0.40034465207849035,0.34274325313364595,0.4450973401735222,0.39193126231594483,0.2961611697498562,0.23122938069154547
1264p,1264c,Block 2,Trial 4,0.42412019752303554,0.3421921992640764,0.2709507843039909,0.38735242871351516,0.5067161663888335,0.26115677618797867,0.2712352804909146,0.42401883195980716,0.4402588805112099,0.30257022543054984
1264p,1264c,Block 3,Trial 1,0.23513050430979646,0.35637395029735913,0.31130410500374883,0.41904598314565733,0.39269402528211267,0.21271393433536318,0.395389842492061,0.3978503929088474,0.29349785755229396,0.3724104689220645
1264p,1264c,Block 3,Trial 2,0.3045519538848944,0.44535921466102535,0.2688337481542394,0.278365038925981,0.2229817575423927,0.22438695848145976,0.28904303292145694,0.43161790369607006,0.3005109349806989,0.39291855608784965
1264p,1264c,Block 3,Trial 3,0.28542925191210516,0.2873373070923407,0.22066594628460276,0.33937968894008347,0.46719881917359735,0.4172667800548007,,0.2943704979924031,0.46720226322743247,0.2805264693832002
1264p,1264c,Block 3,Trial 4,0.3522231086860077,0.4601056416284547,0.38246940827113907,,,0.30336097531198275,0.3879245514828077,0.3911286741228358,0.40890167107006725,
1265p,1265c,Block 1,Trial 1,0.3276019217867303,0.38313163251329513,0.4052784809315185,0.35684590535671157,0.409383015834684,0.3749927060415387,0.46065669161578776,0.30717096107638714,0.46200211541446756,0.29084858805130875
1265p,1265c,Block 1,Trial 2,0.2621061969173279,0.4001987661487738,0.4437777823536859,0.496683351287015,,0.28490113472504014,,0.4317618084904965,0.2627308618164526,0.3368506395055783
1265p,1265c,Block 1,Trial 3,0.4010398139356596,0.318281592578683,0.3026748428233124,0.27780999943089074,0.2587435442228338,0.27314481052317097,0.2446993003850218,,0.32063521339610657,0.4085736161670053
1265p,1265c,Block 1,Trial 4,0.35040325061089705,0.3083232249199432,0.34583147872809455,,0.3026268398710512,0.2768164816451878,0.2978133157606805,,0.3487257204931643,0.24923380203317955
1265p,1265c,Block 2,Trial 1,0.4209074187759774,0.3642334267279918,0.2552732654904923,0.26802164201711676,0.24314419051891956,0.38480210813932175,,0.31618312756264183,,0.27861565879653594
1265p,1265c,Block 2,Trial 2,0.533254764198747,0.42861025677269604,,0.30159813278339104,0.20985344339614995,,,,0.23481543592575968,0.4065533284647367
1265p,1265c,Block 2,Trial 3,0.27146103759915385,0.27520040047886335,0.48730130166518937,0.31030357573404843,0.2921404673600272,,0.3369595486315947,0.40371129496925123,0.3473146107688516,0.34355117667298224
1265p,1265c,Block 2,Trial 4,0.23866231361437665,0.2901805651790597,0.4124577020103468,0.16902769900631825,0.3091351843958439,,,,0.33831940355729595,0.34109044876360883
1265p,1265c,Block 3,Trial 1,0.3443307606251932,,0.3764766178334378,,,,,0.4044541003074361,0.4759120244336607,
1265p,1265c,Block 3,Trial 2,0.39284732605955336,0.2989101969707325,,,,0.3439861066748869,0.2985484425950003,0.48744403307216316,0.40942568542973057,0.3862580861137026
1265p,1265c,Block 3,Trial 3,0.35148266767583425,0.16740312007822133,0.28648467270643974,0.3636044564683113,0.354291663645743,,,0.372806637861517,,0.2763648516011107
1265p,1265c,Block 3,Trial 4,0.360405777274888,0.3420502761760611,0.17472401465634776,0.23211926241425296,0.15975081882692105,,0.32625796837454607,0.2776453377206991,0.3250006441118996,0.3404080964150938
1266p,1266c,Block 1,Trial 1,0.36372357411725703,0.3112615439294211,0.4355748479139869,0.38886136674989447,0.3277357183550614,0.34719451677435276,0.3637592675103201,0.2599643249746438,0.2083439765783176,0.2583048726543221
1266p,1266c,Block 1,Trial 2,0.2967533374364071,,0.2569793470178067,,0.3007434388281817,0.3981590341418447,,0.2925816417108204,0.3657392434579455,0.1753507365619699
1266p,1266c,Block 1,Trial 3,0.3791648326466429,0.16322982324869326,0.440265476691634,,0.29531102258520703,0.3620691974365355,0.2487741185408387,0.30797725729607067,0.4453970057442563,0.24544011629275875
1266p,1266c,Block 1,Trial 4,,,0.23635910760352752,,0.3528914683548422,0.2725416604283893,0.30174256425164375,0.2863032454934564,0.2937732450958051,0.3411726086380059
1266p,1266c,Block 2,Trial 1,0.2109548583051016,0.2737830173940064,0.4071557692523896,,,0.5033652762092917,0.4271094949814893,0.36069103751460324,0.3110301996927867,0.38185065694397896
1266p,1266c,Block 2,Trial 2,0.3479354622299562,0.3320457197461611,0.3536041743083205,,0.3592514814010633,0.4130763594932973,0.3435806359499776,0.500038249743556,0.41012592537174564,0.46969992245959435
1266p,1266c,Block 2,Trial 3,0.35790601478912737,0.27327838728781734,0.22156635086332116,,,0.4509129754650964,0.20628396458737205,0.4454232274574405,0.3537470573094015,
1266p,1266c,Block 2,Trial 4,0.2685137233771939,0.4229119592376041,0.4481761206686374,,,0.34284549836413436,,0.5580081933213419,,
1266p,1266c,Block 3,Trial 1,0.3802461117628738,0.2783512033059823,0.29069421123192085,,,0.4081555144189134,0.3147811337676855,0.3872384383931679,,0.4000416551778097
1266p,1266c,Block 3,Trial 2,0.36677223108220963,0.42078003991027346,0.2831991256285122,,,0.28325113616810166,0.21901825922319032,0.4389736917603095,0.35159863557084114,0.31230610240457113
1266p,1266c,Block 3,Trial 3,0.22133746032209112,0.3842612412843,0.38575453697074263,0.3251950389497378,0.38728460214967547,0.31082938890819467,0.2883095879777484,0.24416340132226197,0.38158564282135127,0.3089783502576079
1266p,1266c,Block 3,Trial 4,,0.281000525890536,0.24474802681870553,0.3268277054794926,0.2919525934497044,0.3788203576499098,0.32871757975508037,0.21956824652071935,0.5056157173538979,0.30014896425578075
1267p,1267c,Block 1,Trial 1,0.2032045457571144,0.39109811008965445,0.2677485193294418,,0.3749630640763582,0.4878314837175924,,0.42111541799285696,,0.38039798602300656
1267p,1267c,Block 1,Trial 2,,0.3651166939037542,,,,,,,,0.47501816276022696
1267p,1267c,Block 1,Trial 3,0.27368174596107075,0.2495092580570127,0.46829648176762545,0.4321883155002025,0.2436759202620784,0.32908378657755233,0.33101195152000823,0.4494194989704831,,0.3905960295937779
1267p,1267c,Block 1,Trial 4,0.27878319340838714,0.4474953213398495,,,,,,,,
1267p,1267c,Block 2,Trial 1,0.4409112554740565,0.3096993257836218,0.22852290418315108,,0.40892330917327263,0.30393962168720573,0.3420470033032424,0.31533123155206716,,0.45776492121077234
1267p,1267c,Block 2,Trial 2,0.20804078742142432,,0.2778866921071289,,0.3455968427163302,0.25745410057546014,,0.35114254437426246,,
1267p,1267c,Block 2,Trial 3,0.22300054265837757,0.3877566381939098,0.43972391796319416,0.359305493216543,0.32180626410430446,0.4014982458037414,0.4206950038285922,0.38444475617934337,0.23827160133984263,0.30990484909487565
1267p,1267c,Block 2,Trial 4,0.3564513556583629,0.3235600921216556,0.2837351511190445,,0.331428805188431,0.4319557283576712,0.43729571717445964,0.3797148274236702,0.35034179468267584,0.2918308148657776
1267p,1267c,Block 3,Trial 1,0.4328854798166656,0.40617379960828043,0.3618319006644475,0.34631892826262056,0.33599870201856064,0.3675324018290351,0.339208545069599,0.5316452190432354,,
1267p,1267c,Block 3,Trial 2,0.27031450333261375,0.31141324115148916,0.23021435224176495,0.4963950969383591,0.2931050584840718,0.38787228875923874,0.28453440540315567,0.40990063925202647,,0.2829432166210484
1267p,1267c,Block 3,Trial 3,0.28043734632474954,0.32486834982023066,0.3296076444922997,0.4151724388185228,0.34175672907137705,0.4846374201402494,0.4004326548745094,0.41966301266466527,0.2010016640391061,0.24298925716874983
1267p,1267c,Block 3,Trial 4,0.3002405782109272,0.31952354657097454,0.3157075692578387,0.31767415529633397,0.29048646206177503,0.292856216100024,,0.2987821295867182,0.2727575496028929,0.32702641757548107
1268p,1268c,Block 1,Trial 1,0.2320946417604598,0.41343316808686364,0.3607383646999097,0.34837848525656423,0.34905929373937633,0.34918043485101297,0.3595704260736545,,,
