Parent,Child,Ts,Block,Trial,Band,S1_D1 hbo,S2_D1 hbo,S2_D2 hbo,S3_D2 hbo,S4_D2 hbo,S5_D3 hbo,S6_D3 hbo,S7_D3 hbo,S7_D4 hbo,S8_D4 hbo
1263p,1263c,r56,Block 3,Trial 4,task_related,0.3164290052868994,0.355238541675235,0.5853674794342416,0.3938631467863329,0.27639532133908207,0.47834432155609635,0.2847852494560341,0.29469462975477473,0.08724630478331645,0.1975954902880964
1264p,1264c,r56,Block 1,Trial 1,all,0.27693474750715835,0.3081112298106462,0.32200411760069264,,0.30422614610858456,0.29434549112563285,,0.32754068172070083,0.2662162408661825,0.29403485003040636
1264p,1264c,r56,Block 1,Trial 1,cardiac,0.263259538813877,0.2792493229147294,0.30561650826287745,,0.30157525940551533,0.30292122678716377,,0.2729648375255613,0.2508062199098097,0.25347860757559254
1264p,1264c,r56,Block 1,Trial 1,myogenic,0.14712257268568282,0.15700956238762928,0.2308546564109136,,0.24024348745468715,0.18593720041684875,,0.30838781825213407,0.17910074266191706,0.22723553026802368
1264p,1264c,r56,Block 1,Trial 1,neurogenic,0.16595450326185404,0.127997067416202,0.34979630596384126,,0.13707013518406722,0.41427639576710096,,0.4002110776835875,0.05548817389640965,0.29691832333417756
1264p,1264c,r56,Block 1,Trial 1,old,0.16350524935048844,0.20117904117461521,0.2739178240211126,,0.21030056486815488,0.20733278608099312,,0.3114876530818732,0.1622434332275597,0.22899257745638155
1264p,1264c,r56,Block 1,Trial 1,respiratory,0.24766093512851245,0.3385560124483272,0.27225652616021623,,0.23350987436958495,0.189913118767568,,0.2766330826558131,0.2531476580019715,0.2612764832031762
1264p,1264c,r56,Block 1,Trial 1,slow_task_related,0.15296873985313852,0.13187120252155748,0.25450183410525173,,0.22349497430545853,0.2605501469038446,,0.342766681150127,0.14809167369064852,0.25327885980555565
1264p,1264c,r56,Block 1,Trial 1,task_related,0.14878344323267434,0.1331198318129847,0.22378853535910406,,0.25134960061538736,0.21100435359205483,,0.3242524181754347,0.17793767523352738,0.23921391087058375
1264p,1264c,r56,Block 1,Trial 2,all,0.2751795896643985,0.28819320511678437,0.2880277088577488,,0.2610080390170131,,,0.2578012978418643,0.2419647197419504,0.28763417098156824
1264p,1264c,r56,Block 1,Trial 2,cardiac,0.2527816321618116,0.24066554938754686,0.25349791802005395,,0.24907302494480985,,,0.2520693214639193,0.2227480071180849,0.2535401770737519
1264p,1264c,r56,Block 1,Trial 2,myogenic,0.20751027705946354,0.2192542995386415,0.2412228370364508,,0.10508213344809951,,,0.14564862208716178,0.22118593042713022,0.2870489943475516
1264p,1264c,r56,Block 1,Trial 2,neurogenic,0.3210528510225472,0.11523425492905368,0.24234998152558795,,0.25689502275945614,,,0.21603545588124307,0.14860693269821548,0.32479671765748835
1264p,1264c,r56,Block 1,Trial 2,old,0.2278955393567577,0.23475267137338543,0.2592083201990528,,0.1505229848340445,,,0.1734181226145357,0.1911823947120985,0.27797889173974283
1264p,1264c,r56,Block 1,Trial 2,respiratory,0.20319352705921573,0.3079610637401046,0.26383615545542494,,0.2667805747668114,,,0.20384726673364006,0.13616465332727848,0.19929413313776237
1264p,1264c,r56,Block 1,Trial 2,slow_task_related,0.22336071978296607,0.17325708389140082,0.23129887382610126,,0.14099592562197552,,,0.15495449471194442,0.22988503733588395,0.3044182784304237
1264p,1264c,r56,Block 1,Trial 2,task_related,0.19187465817425509,0.19195777497305844,0.22773711451697934,,0.10364177983191852,,,0.1352681711350808,0.25608087703749577,0.29785033089103413
1264p,1264c,r56,Block 1,Trial 3,all,0.2666684249461683,0.3744667019273395,0.3555906203935003,0.3914220834957657,0.38514818623598496,0.33101779695061045,,0.2973379721224089,0.26351304580560575,0.25134873864154034
1264p,1264c,r56,Block 1,Trial 3,cardiac,0.2738530968659626,0.3379727557708446,0.3209069466159104,0.3353271043903417,0.34282804853876414,0.3090811606311085,,0.2851679270185389,0.2658317525846198,0.23472407937311102
1264p,1264c,r56,Block 1,Trial 3,myogenic,0.1835668645223749,0.4451848416910292,0.3468934918420444,0.4489263022633569,0.39574852726385507,0.33757109093831444,,0.20101078183665627,0.1668552835639322,0.1891004161305993
1264p,1264c,r56,Block 1,Trial 3,neurogenic,0.18400855517283618,0.3090249667790856,0.33930238128151474,0.5632312545010554,0.44677165364620436,0.09023567116967748,,0.31978644541702733,0.2947349584646372,0.07105120716784784
1264p,1264c,r56,Block 1,Trial 3,old,0.16977518600063773,0.36871901062838436,0.33449169217233016,0.4362886221455929,0.392561796004624,0.30281406910407177,,0.2263368647916472,0.1805404663543824,0.1701325878054253
1264p,1264c,r56,Block 1,Trial 3,respiratory,0.13346995504348805,0.2117555828027714,0.25181287913908457,0.23110703373920355,0.2764648703557736,0.24653205485096535,,0.18912041611339966,0.17945330669533782,0.18589469745497383
1264p,1264c,r56,Block 1,Trial 3,slow_task_related,0.19961136244650257,0.45157660455333803,0.33259061667136797,0.46322034731629635,0.4144275671352613,0.25980144513257053,,0.2388259976489801,0.2075262052873921,0.16021394716163304
1264p,1264c,r56,Block 1,Trial 3,task_related,0.204640129296544,0.4975208335555224,0.3304274226521896,0.43098694688571426,0.40400310522989524,0.31445229917762246,,0.21273253839132444,0.1794189243783122,0.18895099577572197
1264p,1264c,r56,Block 1,Trial 4,all,0.3289788458667324,0.27138899289015617,0.3603658172815287,0.37412727996072415,0.339350482478836,0.30104521208191387,,0.30096288077186184,0.3120565722248785,0.2828921301436423
1264p,1264c,r56,Block 1,Trial 4,cardiac,0.26867354557572415,0.26147388575294367,0.2977863289817086,0.3125174925400969,0.2904462408243915,0.2759634204083557,,0.2639504583503097,0.2143491642212023,0.22096693886411994
1264p,1264c,r56,Block 1,Trial 4,myogenic,0.3206731729417078,0.14549780298333947,0.3932980705299147,0.42715801251128727,0.3553590212491885,0.15127134243341947,,0.24293609619622572,0.3564946503760937,0.23041101730377345
1264p,1264c,r56,Block 1,Trial 4,neurogenic,0.33558616823923204,0.1459938496666648,0.6546920805391924,0.4781856651387295,0.5310169508189716,0.35551548972701896,,0.2174399490975714,0.5591952045959306,0.43807392052503197
1264p,1264c,r56,Block 1,Trial 4,old,0.3124414038135588,0.16465726512640863,0.39195547370515305,0.42086295750182057,0.37201620168118393,0.21539256033287663,,0.2363367642508107,0.36978727482833007,0.27016314561966565
1264p,1264c,r56,Block 1,Trial 4,respiratory,0.25818575819918693,0.2150093144641808,0.20873467078146768,0.25966971436925723,0.21127875943981556,0.2631811127756911,,0.21881958969884363,0.23665072947487767,0.2226343998945471
1264p,1264c,r56,Block 1,Trial 4,slow_task_related,0.34756715807899585,0.1297259285372713,0.506619242865287,0.4569899772397398,0.40903153528164615,0.19965720075485002,,0.23059307030172724,0.4260962550624362,0.288630987065179
1264p,1264c,r56,Block 1,Trial 4,task_related,0.35142861733309905,0.12448279625602769,0.45889553748165146,0.450158631392755,0.3697157760670875,0.14942425336657855,,0.23483230614729658,0.38319861661508914,0.2404657013845551
1264p,1264c,r56,Block 2,Trial 1,all,0.30597461290764694,0.2827836563821374,0.32694093799678337,,0.34184379746192817,0.29390350940620663,0.3373194808016243,0.29025068264805526,0.3132685706401717,0.29462387426801195
1264p,1264c,r56,Block 2,Trial 1,cardiac,0.2687103007671172,0.25678037857367275,0.28008727297897285,,0.3050775885866415,0.24189192729321146,0.2725725949351517,0.28292674768227555,0.2690899336856204,0.23309490796876497
1264p,1264c,r56,Block 2,Trial 1,myogenic,0.2905138621879836,0.22313279241826858,0.23184198769799816,,0.37154218083323565,0.230105378427506,0.32050943092944256,0.1641332539411705,0.31471702602971974,0.26824204948119046
1264p,1264c,r56,Block 2,Trial 1,neurogenic,0.2949261454399333,0.0869629539068469,0.141288507654968,,0.16532677994399267,0.09596191495072415,0.35597098238161323,0.1087998009008213,0.10289942629419367,0.2639018444846266
1264p,1264c,r56,Block 2,Trial 1,old,0.2602090301780985,0.20895147441283082,0.23280417051891283,,0.317730328619319,0.20714525386441732,0.29574131527884434,0.17427207701245984,0.2703202293957621,0.255352478660596
1264p,1264c,r56,Block 2,Trial 1,respiratory,0.18597631590007965,0.21398318646807415,0.32678489497350377,,0.24810091401891518,0.26728766420336125,0.27414998416368225,0.24800421708682807,0.23976949859851285,0.2309644726428561
1264p,1264c,r56,Block 2,Trial 1,slow_task_related,0.2820726013254217,0.1981522352470534,0.20853007247491448,,0.3398996984338994,0.19148499170608538,0.35492263969560317,0.12826236862584317,0.2933889364273269,0.2826332564090404
1264p,1264c,r56,Block 2,Trial 1,task_related,0.27792991883150325,0.23398841281923027,0.23020195152722822,,0.3961643494046693,0.22227196954769837,0.3545847600528937,0.13453513183285024,0.3547834865897758,0.2886703689419204
1264p,1264c,r56,Block 2,Trial 2,all,0.31050715998545464,0.30006995303906053,0.33541302214579827,,,0.32083314309091987,0.32237644950665884,0.3060936529189202,0.25578381231533265,0.3039451181840408
1264p,1264c,r56,Block 2,Trial 2,cardiac,0.2839268127776706,0.2723642008725691,0.260790493614679,,,0.2755124101645541,0.29795204919576207,0.29575917843239286,0.2639365682236894,0.28036561293581347
1264p,1264c,r56,Block 2,Trial 2,myogenic,0.24398670052026755,0.14395290414929587,0.20945140267562096,,,0.30413748227587806,0.3181361496162946,0.23761559481073696,0.13137403540477188,0.19102604901321577
1264p,1264c,r56,Block 2,Trial 2,neurogenic,0.19378316820681715,0.27779263340496607,0.5820432318317235,,,0.2112110339592237,0.1947342438968128,0.051708353205278466,0.17789561413124252,0.38674726889351857
1264p,1264c,r56,Block 2,Trial 2,old,0.2127249880896959,0.18171783708353847,0.29126144012733024,,,0.29366529515846695,0.2752176166437041,0.2063206244550013,0.14144442605654464,0.2299864837018574
1264p,1264c,r56,Block 2,Trial 2,respiratory,0.21113350696381716,0.24648957516540546,0.2955484037614433,,,0.22481253801119963,0.17568713077815185,0.21658501535223817,0.15560368567784164,0.2469561555414096
1264p,1264c,r56,Block 2,Trial 2,slow_task_related,0.2545437531284547,0.17428650354565012,0.29039245989020435,,,0.27841240954048946,0.32115064457325104,0.19953913680971602,0.13607226584468482,0.23029750116058492
1264p,1264c,r56,Block 2,Trial 2,task_related,0.27412681980894565,0.14092659686455564,0.19639375132422512,,,0.300071335647371,0.3618945052050594,0.24718482844498532,0.1225926487647414,0.17987392084757958
1264p,1264c,r56,Block 2,Trial 3,all,0.2906004124352407,0.3180258039986391,0.3239649738744806,0.33321632086034675,0.3515932820560903,0.3340243126338097,0.35181096047607513,0.3348713098190116,0.3083866213934965,0.2846272734391222
1264p,1264c,r56,Block 2,Trial 3,cardiac,0.3039262291434291,0.2987162523180558,0.28733097678115976,0.3248391901788414,0.31227208479226937,0.3012500804949966,0.3133100950043718,0.28329301517240996,0.315809068415871,0.2855350591695127
1264p,1264c,r56,Block 2,Trial 3,myogenic,0.11569715522281923,0.18373702676029127,0.16874878929587717,0.22950752009015907,0.322265868822597,0.2276162527005178,0.2876501625421526,0.17694482971604578,0.09206975056600969,0.1699207367968873
1264p,1264c,r56,Block 2,Trial 3,neurogenic,0.06300181617208576,0.24371624042880635,0.3566182786162377,0.22114204945365243,0.22564721098646714,0.38612079835203916,0.2378236538766221,0.49220050374614405,0.16986829323725192,0.05817118750790662
1264p,1264c,r56,Block 2,Trial 3,old,0.12353537721129317,0.20363300375677784,0.22147116799820624,0.22678246704155391,0.3035459184361936,0.25313026809928013,0.262529928205317,0.23742716481681841,0.13561941695787508,0.15744355622870687
1264p,1264c,r56,Block 2,Trial 3,respiratory,0.22539468707548926,0.24287704130618532,0.2813050752265177,0.2345346710530745,0.23706696621598927,0.2561415483782796,0.2659708641956893,0.2890959152641941,0.28643060628034467,0.21622746304883644
1264p,1264c,r56,Block 2,Trial 3,slow_task_related,0.09227581729483887,0.20982348746972476,0.21961708789861856,0.23944070438821585,0.2883106469980392,0.26543325161047227,0.2876846468647363,0.25132576119907396,0.09169010792820093,0.12689506518720822
1264p,1264c,r56,Block 2,Trial 3,task_related,0.10171079420842505,0.1988998921482001,0.17546176160296292,0.24533833984068892,0.30850700039763096,0.22653579401698332,0.30375478759331936,0.17369210854367342,0.06649336866307688,0.14904469197028428
1264p,1264c,r56,Block 2,Trial 4,all,0.319310506204345,0.3362555501117036,0.30802085327113954,0.3414666482743604,0.36271560713688267,0.2936626020166088,0.34482515029309324,0.3146135676629972,0.33422081922744795,0.2957655459189372
1264p,1264c,r56,Block 2,Trial 4,cardiac,0.2845113627960059,0.2802579766899858,0.28566891990527815,0.2948843096695711,0.2986860872099423,0.28180335617257135,0.32281833390742837,0.2829197479372916,0.2838788406644549,0.2657338570360554
1264p,1264c,r56,Block 2,Trial 4,myogenic,0.27345716120614255,0.3311659863018936,0.2266162980706135,0.24256096684000222,0.33649553145369326,0.16233647043817673,0.2742533643940431,0.17914598306000318,0.24815682124194502,0.2175396043434893
1264p,1264c,r56,Block 2,Trial 4,neurogenic,0.28317521112238575,0.4279116920143971,0.10357803132577945,0.2182509319372042,0.36963671877999266,0.2803894784851108,0.18010943597010998,0.33852810164821845,0.6144673819082888,0.2598667670775153
1264p,1264c,r56,Block 2,Trial 4,old,0.2538524199107645,0.3109759381438855,0.2138406001021009,0.2828897308749583,0.3490984246576084,0.2000900686142391,0.2639698757861986,0.21332146357120213,0.30496014543853645,0.2349784523999351
1264p,1264c,r56,Block 2,Trial 4,respiratory,0.18669393783094212,0.18748998012744134,0.21747269067429353,0.2792783891666366,0.2550391322139332,0.19032140509180082,0.2475652304544567,0.2167100449212836,0.20892506738349306,0.21600445909099744
1264p,1264c,r56,Block 2,Trial 4,slow_task_related,0.29094368335291526,0.4005684510431281,0.19069115947944726,0.23951930991004947,0.36430465542625,0.18549702214230498,0.24324690212671005,0.20123613377563465,0.34710399711097034,0.19755271138463126
1264p,1264c,r56,Block 2,Trial 4,task_related,0.2934474530235365,0.39175575590710077,0.21876762055334206,0.24637408368428604,0.3625861375361472,0.15491329253480757,0.2635960348971821,0.15698709033716055,0.26093308550503,0.17746896286016606
1264p,1264c,r56,Block 3,Trial 1,all,0.26723177947725507,0.2613200308556913,0.26796028291019025,0.3098126226014717,0.27806320425247866,0.23639241085585355,0.23811897363139137,0.2716641509548211,0.2844270965882991,0.2987800535247975
1264p,1264c,r56,Block 3,Trial 1,cardiac,0.2619924515228624,0.2908649481795928,0.27403539263076515,0.2724717443147112,0.2518993790480274,0.23693744233807976,0.24409884598234646,0.2854339351547455,0.25413096717123446,0.25115008942724476
1264p,1264c,r56,Block 3,Trial 1,myogenic,0.19916354663283511,0.1286583258576202,0.16376286460576425,0.20098034145983873,0.23909811373214368,0.14360856334928115,0.148551582478187,0.20528641894381794,0.28541948032234365,0.39109519788073926
1264p,1264c,r56,Block 3,Trial 1,neurogenic,0.04990246731116062,0.37010068028378684,0.07321641607507479,0.49387857455604306,0.3326944056245591,0.22601755241920293,0.04368761091918157,0.2597570325318567,0.1780554595321654,0.06112721941630318
1264p,1264c,r56,Block 3,Trial 1,old,0.16942463350317996,0.16253560577881093,0.17280002954386864,0.26981865259449495,0.2537088170799111,0.15996323279825675,0.13087602856227867,0.20690302432178956,0.24366866513227542,0.321535543028609
1264p,1264c,r56,Block 3,Trial 1,respiratory,0.2433783093292933,0.18243917493306724,0.2704787773478689,0.3011304901530946,0.1950750971614343,0.17261135944564035,0.1924855643426173,0.19861611362176831,0.2556477750832844,0.2576398297033004
1264p,1264c,r56,Block 3,Trial 1,slow_task_related,0.16420491411945792,0.19326164620235317,0.14203977301334975,0.25609240935773664,0.24802739813945462,0.1612074279048787,0.11814403023231626,0.2312456010990353,0.2768401671085498,0.3030456818974901
1264p,1264c,r56,Block 3,Trial 1,task_related,0.20104446134364934,0.13626662878116463,0.16422146184724895,0.17945420163175374,0.22073931894540483,0.14031919926830796,0.1421412485948484,0.22205639951999723,0.3086783648147776,0.3810157242879783
1264p,1264c,r56,Block 3,Trial 2,all,0.371780995538748,0.31957168753311677,0.3098553721132778,0.2933028723697685,0.30792352397834116,0.28988710139090484,0.31829508497809905,0.33892941370716473,0.31760492738285223,0.2991938264325296
1264p,1264c,r56,Block 3,Trial 2,cardiac,0.3267016676368835,0.32250938788168465,0.31510255624192524,0.3105781374822777,0.3324046040995937,0.2859403915454144,0.3142755253129144,0.352650985706608,0.3005091086310156,0.27288003301943264
1264p,1264c,r56,Block 3,Trial 2,myogenic,0.3484706890305178,0.19679335710026594,0.2640282562218975,0.1385695012786742,0.12412717706068263,0.15925298896697698,0.1793559882456455,0.19655950642265552,0.2940012818754783,0.23582693698378204
1264p,1264c,r56,Block 3,Trial 2,neurogenic,0.6431522790254793,0.41183378658973074,0.07897131087071887,0.29199420931373493,0.2310867232478726,0.2419268621666845,0.25342047921691696,0.33523433641375233,0.30863464521168277,0.13686171556410684
1264p,1264c,r56,Block 3,Trial 2,old,0.37305983721154673,0.23418995745733878,0.22038057914335887,0.17843192402652655,0.15586105566733438,0.20205661396221655,0.23107428530398363,0.22908059406504608,0.27894858951753543,0.21903436762813489
1264p,1264c,r56,Block 3,Trial 2,respiratory,0.284162720417493,0.23468516798394645,0.22933972860295634,0.21159717300883749,0.25222909823673695,0.25715498100003825,0.2853959655766932,0.27688085458946543,0.20483818629025172,0.2662223456634366
1264p,1264c,r56,Block 3,Trial 2,slow_task_related,0.4485499332058977,0.2624706828854795,0.2392558013444664,0.16579990408025802,0.15319719491251826,0.153800435503377,0.1747260828583562,0.20684394566263667,0.2983082988239529,0.19487693320411234
1264p,1264c,r56,Block 3,Trial 2,task_related,0.3858298208291039,0.21433112624332773,0.2909153083891087,0.125127624554434,0.12809348945822704,0.12539738948453627,0.14936296936532123,0.16546387029871387,0.29498012925255124,0.21357517116532793
1264p,1264c,r56,Block 3,Trial 3,all,0.3262124955596719,0.32119541651490396,0.3464361672787488,0.34417761086488724,0.35679422533615035,0.31270986120714733,0.3551708856758739,0.3319725494035,0.2991502994492683,0.2823145546214031
1264p,1264c,r56,Block 3,Trial 3,cardiac,0.33361127150365055,0.32906258305519265,0.3036115784264228,0.334370386582276,0.317269173790272,0.3102830555084705,0.32879278936718054,0.31304910050382656,0.314722897897485,0.2554060278719749
1264p,1264c,r56,Block 3,Trial 3,myogenic,0.16845401130401566,0.16655397847327746,0.20800458318526685,0.23028754325184597,0.2687879904760112,0.261290032302381,0.32622757066339436,0.24701522118869346,0.10654875244929157,0.18106609410190028
1264p,1264c,r56,Block 3,Trial 3,neurogenic,0.2705734302669162,0.3667362704854586,0.5368537131258945,0.4643967717589472,0.4747693796320815,0.16097288505040505,0.27627917704239296,0.3227469642983458,0.20665820302623755,0.21947911580436286
1264p,1264c,r56,Block 3,Trial 3,old,0.20177790171301815,0.21465549320778038,0.27268106970269795,0.26741062667669196,0.2988666739750465,0.22114122771252093,0.30670580296144584,0.25699186320524214,0.16636610617835132,0.1899235694608894
1264p,1264c,r56,Block 3,Trial 3,respiratory,0.24713841888068694,0.22105747220918104,0.3007262372724538,0.22504375478751865,0.2678870163170251,0.19368793015285096,0.23839476753114447,0.22505313927062467,0.2347420852132067,0.22915188981633572
1264p,1264c,r56,Block 3,Trial 3,slow_task_related,0.17501452361925865,0.21758456782472813,0.29226586268405436,0.29973091957543324,0.33467693137771315,0.2562621982388723,0.3132517473859539,0.24738181125081923,0.10323494785609902,0.19024509340961113
1264p,1264c,r56,Block 3,Trial 3,task_related,0.14421599784454237,0.16951314549591334,0.21343547962210951,0.24665930468778116,0.2895252963311328,0.2869738343515691,0.32516796431047634,0.22309170905021408,0.06990175159206817,0.18082300159410725
1264p,1264c,r56,Block 3,Trial 4,all,0.30456075107202285,0.3266696546431071,,,,0.33021181197215604,0.3279301412687349,0.2951709002239157,0.28468872457540984,
1264p,1264c,r56,Block 3,Trial 4,cardiac,0.31206988425353316,0.3382619028050161,,,,0.28294852937680337,0.3242829046763937,0.29973028115703604,0.2729812153232562,
1264p,1264c,r56,Block 3,Trial 4,myogenic,0.22237862509528758,0.24101541635048065,,,,0.3542908177356551,0.2058835923748158,0.23878476292975429,0.2427688258592046,
1264p,1264c,r56,Block 3,Trial 4,neurogenic,0.15506731962654516,0.17595018990650377,,,,0.11925615516131374,0.25517820533720886,0.24231791727943652,0.07207970479880771,
1264p,1264c,r56,Block 3,Trial 4,old,0.20815714925869513,0.2484758945232046,,,,0.3079098606565963,0.2296982407623776,0.2258981789623048,0.21956327838084982,
1264p,1264c,r56,Block 3,Trial 4,respiratory,0.22234254469968065,0.24053615182730045,,,,0.2683992041233859,0.2610341572596301,0.1618888201824601,0.22185206810076472,
1264p,1264c,r56,Block 3,Trial 4,slow_task_related,0.2071626264890248,0.21963822109678077,,,,0.32417848746067834,0.2414459964803798,0.24056792938876248,0.18273312481786094,
1264p,1264c,r56,Block 3,Trial 4,task_related,0.22395288401113897,0.23371882333327926,,,,0.3902247196178529,0.23702012134997189,0.24000391030307855,0.2183965949021627,
1265p,1265c,r56,Block 1,Trial 1,all,0.3784186785425129,0.4122610692692383,,0.38387466967411776,0.4111668576122838,0.4045425704151625,,0.3732031551733773,,0.3641486129787378
1265p,1265c,r56,Block 1,Trial 1,cardiac,0.3565327987468676,0.38044901476543996,,0.3742957183400818,0.3479258588672778,0.38524194194690853,,0.33880039514809007,,0.3332164792862188
1265p,1265c,r56,Block 1,Trial 1,myogenic,0.19998042177147043,0.2217805991671,,0.2351692662666674,0.3092958078075901,0.2744339167683593,,0.195930059156645,,0.21420269541958406
1265p,1265c,r56,Block 1,Trial 1,neurogenic,0.4283901624337041,0.5149433926170474,,0.38915996522551694,0.47173808985815435,0.3748351994778109,,0.3460879111444782,,0.24669197018123146
1265p,1265c,r56,Block 1,Trial 1,old,0.22918413556072303,0.26901515212774507,,0.25194025877699155,0.324849949258623,0.27544298111662396,,0.22491769997455027,,0.20320994580473117
1265p,1265c,r56,Block 1,Trial 1,respiratory,0.20162184774068195,0.2679491921607953,,0.1939634426142526,0.2538533386186352,0.22191713903179702,,0.22437953759376464,,0.23526901681016896
1265p,1265c,r56,Block 1,Trial 1,slow_task_related,0.2772738341747051,0.2836170259764383,,0.27266864190122925,0.3629279033506438,0.3101607921432172,,0.2406841427242724,,0.2460858329684711
1265p,1265c,r56,Block 1,Trial 1,task_related,0.22856921527375876,0.2090608039005454,,0.23512362229188416,0.32785850530845306,0.2893163049976769,,0.2067126293161969,,0.24589047564150787
1265p,1265c,r56,Block 1,Trial 2,all,0.39450127350287095,,0.4121580607049206,,,0.35038260637816937,,0.36273419259260564,0.3591607463316002,0.3400058607663786
1265p,1265c,r56,Block 1,Trial 2,cardiac,0.30201069851063994,,0.34386158488793517,,,0.31900021578331295,,0.3156061117217889,0.31168929484673935,0.3114187075983568
1265p,1265c,r56,Block 1,Trial 2,myogenic,0.32395157433751987,,0.3500271006792189,,,0.1285690082396164,,0.25945854540031094,0.3032550181514221,0.22686369923380034
1265p,1265c,r56,Block 1,Trial 2,neurogenic,0.34245823007443416,,0.5992932817475272,,,0.2473912992199105,,0.23014975648856864,0.15132137323791658,0.08429259923635099
1265p,1265c,r56,Block 1,Trial 2,old,0.3190089278827986,,0.38535739197561564,,,0.19201273212476974,,0.2719243537542747,0.2627747612931112,0.20817496677873742
1265p,1265c,r56,Block 1,Trial 2,respiratory,0.31634229468455616,,0.25991922340195744,,,0.27725358340314854,,0.2450338613593663,0.22550864267161755,0.22100548543278192
1265p,1265c,r56,Block 1,Trial 2,slow_task_related,0.3262607525450502,,0.4191471948997513,,,0.1323099610646921,,0.25826327525944826,0.28608922890970656,0.1870297770006119
1265p,1265c,r56,Block 1,Trial 2,task_related,0.32104032415512007,,0.3610863181731807,,,0.09521937805466538,,0.26732423004491335,0.3295247538871432,0.22014185130532313
1265p,1265c,r56,Block 1,Trial 3,all,0.34757105948923456,0.35637016501954843,0.337413606785401,0.33844671100344526,0.32390581356663317,,,,0.3473674087975596,0.3600204012657549
1265p,1265c,r56,Block 1,Trial 3,cardiac,0.27792229633839405,0.3069477463978963,0.2804137614760645,0.2712063243289516,0.25765134444682075,,,,0.26737756089188,0.26445081613863675
1265p,1265c,r56,Block 1,Trial 3,myogenic,0.20229165941918525,0.28888671711066666,0.27872129380984534,0.20139437917604627,0.20120394502568376,,,,0.27264496118563886,0.35331589921478573
1265p,1265c,r56,Block 1,Trial 3,neurogenic,0.42163079198896863,0.08059370113549544,0.18717694727409653,0.38065810695070645,0.41232823587979056,,,,0.4551734232438982,0.6044650641326635
1265p,1265c,r56,Block 1,Trial 3,old,0.2631658693449449,0.22359376533553948,0.23750063621566173,0.22601736262631533,0.2265817319594071,,,,0.3002201966225811,0.38860457618995753
1265p,1265c,r56,Block 1,Trial 3,respiratory,0.2742754946515995,0.26888150794867705,0.23208520673824096,0.25406964248237135,0.22391474785033078,,,,0.22758319200153226,0.23365607466698698
1265p,1265c,r56,Block 1,Trial 3,slow_task_related,0.2537075154199729,0.2690339745477756,0.28771031029817346,0.26548133994962475,0.2656374449234985,,,,0.3446885689616761,0.43670633301970757
1265p,1265c,r56,Block 1,Trial 3,task_related,0.19958603639704595,0.3297680580705381,0.3201120976452438,0.2283600003322646,0.21835917160839008,,,,0.30907942742060124,0.3826378868081296
1265p,1265c,r56,Block 1,Trial 4,all,0.35879123946593855,0.368416883372189,0.3520087402954068,,0.3429092621776673,0.32636780294302503,,,0.33832524483651505,0.32780276475337317
1265p,1265c,r56,Block 1,Trial 4,cardiac,0.3169589793245052,0.3453133487376062,0.2960567874855417,,0.3004153810811635,0.3147839940041295,,,0.2563786089594701,0.2917117107916485
1265p,1265c,r56,Block 1,Trial 4,myogenic,0.2060855283588235,0.2553486067574778,0.250426895672618,,0.22705891108799536,0.17325008316713225,,,0.258768470736722,0.21518160886757345
1265p,1265c,r56,Block 1,Trial 4,neurogenic,0.23122423685090418,0.22991294342231788,0.2224086329615144,,0.1338449086817269,0.09029971975302342,,,0.3759854203263103,0.18859545952550302
1265p,1265c,r56,Block 1,Trial 4,old,0.2200900199502101,0.2519352921791996,0.2384671860525304,,0.2010697517685541,0.1479910681930942,,,0.2646568621124064,0.19946163139028242
1265p,1265c,r56,Block 1,Trial 4,respiratory,0.2766051730399531,0.21085142048754366,0.2440079749346766,,0.23526780218723917,0.18848624200984682,,,0.2016492878754077,0.19121992206618713
1265p,1265c,r56,Block 1,Trial 4,slow_task_related,0.19571658211008056,0.22839004722149275,0.22169493004573926,,0.19531706390238007,0.13596826744658277,,,0.29062386551493347,0.2105345389696668
1265p,1265c,r56,Block 1,Trial 4,task_related,0.18427250580050933,0.22789921952642223,0.22146490441633307,,0.2151294688723469,0.15068718787563337,,,0.2631119345159564,0.2176054790571881
1265p,1265c,r56,Block 2,Trial 1,all,0.330755280404487,0.3473302000671909,0.3426845645435163,0.3564088339080803,0.32903408114428956,0.38093269468905544,,0.35473855442860697,,0.3200176439801267
1265p,1265c,r56,Block 2,Trial 1,cardiac,0.24933419252403669,0.3048312848444228,0.286424070266567,0.3232442840512199,0.27867481594664023,0.35014977673804104,,0.3194305392634691,,0.26663101164707326
1265p,1265c,r56,Block 2,Trial 1,myogenic,0.27725417401431246,0.17008932762244394,0.20872623439751145,0.27008247265252583,0.2146784221598799,0.21148767049326203,,0.19067284057209652,,0.25362105247307754
1265p,1265c,r56,Block 2,Trial 1,neurogenic,0.43792760940197945,0.13222034958045237,0.18567435991616163,0.09630959483118913,0.23809052853563148,0.34009735327918966,,0.2165812522734375,,0.23312541817433585
1265p,1265c,r56,Block 2,Trial 1,old,0.28431497980854403,0.17913199974577115,0.21434189669112977,0.23049124410115487,0.20927071231648325,0.2503753382197616,,0.2063800955164671,,0.2368341476158842
1265p,1265c,r56,Block 2,Trial 1,respiratory,0.17782635129109117,0.28925634480233364,0.25744174802906583,0.2329213314614491,0.21741603546438623,0.2868744364694578,,0.2612919708793954,,0.1953018738430557
